country_a,country_b,probability,news_negativity,news_intensity,escalation_keywords,contiguity,distance_closeness,common_language,both_in_nato,mil_exp_mean,ucdp_recent_interstate,bias,w_news_negativity,w_news_intensity,w_escalation_keywords,w_contiguity,w_distance_closeness,w_common_language,w_both_in_nato,w_mil_exp_mean,w_ucdp_recent_interstate
Afghanistan,Ecuador,0.08478723798699646,0.0,0.0,0.0,0.0,0.0005669156674243202,0.0,0.0,0.4908335285931348,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Egypt,0.08213585007448909,0.0,0.0,0.0,0.0,0.16660000820494938,0.0,0.0,0.3400115292943173,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,El Salvador,0.08150025036694428,0.0,0.0,0.0,0.0,0.000823678725765198,0.0,0.0,0.39488827646946545,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Equatorial Guinea,0.08121606417338494,0.0,0.0,0.0,0.0,0.028883089313194128,0.0,0.0,0.3739676835263678,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Eritrea,0.1063196436421598,0.0,0.0,0.0,0.0,0.15674358897289065,0.0,0.0,0.9772292818690199,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Estonia,0.08988193729450612,0.0,0.0,0.0,0.0,0.12009658319113804,0.0,0.0,0.5797852318840158,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Eswatini,0.08264525186722628,0.0,0.0,0.0,0.0,0.019524493982138152,0.0,0.0,0.4203516009196513,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Ethiopia,0.0814214709917075,0.0,0.0,0.0,0.0,0.12268894857317238,0.0,0.0,0.33838627087480955,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Fiji,0.08193901373090137,0.0,0.0,0.0,0.0,0.0015961273338866923,0.0,0.0,0.407538195204889,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Finland,0.08687979467411325,0.0,0.0,0.0,0.0,0.11914703027537425,0.0,0.0,0.4973967892223822,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,France,0.08521868922382943,0.0,0.0,0.0,0.0,0.0611032330578946,0.0,0.0,0.47625575147218646,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Gabon,0.08305932401230838,0.0,0.0,0.0,0.0,0.026467333619114776,0.0,0.0,0.42937523625463814,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Gambia,0.07950680222410426,0.0,0.0,0.0,0.0,0.012288265455331224,0.0,0.0,0.3299451478581802,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Georgia,0.08875304293062046,0.0,0.0,0.0,0.0,0.32126289612457365,0.0,0.0,0.4595359801346941,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Germany,0.0849106283897037,0.0,0.0,0.0,0.0,0.07329543135994558,0.0,0.0,0.46204100438035334,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Ghana,0.07891557731680998,0.0,0.0,0.0,0.0,0.02037921031450223,0.0,0.0,0.30833578052157185,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Greece,0.08942105643612615,0.0,0.0,0.0,0.0,0.1314360312623885,0.0,0.0,0.5621963996900694,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Grenada,0.08360622050616587,0.0,0.0,0.0,0.0,0.001740539772120002,0.0,0.0,0.45627478835932733,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Guatemala,0.07857043872594384,0.0,0.0,0.0,0.0,0.0008427754546790873,0.0,0.0,0.3064458688502846,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Guinea,0.08444973109968899,0.0,0.0,0.0,0.0,0.011359271457591072,0.0,0.0,0.47635407451035194,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Guinea-Bissau,0.08183690176343587,0.0,0.0,0.0,0.0,0.012246599161551528,0.0,0.0,0.3997864490888542,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Guyana,0.08040955818538333,0.0,0.0,0.0,0.0,0.0016203712327039089,0.0,0.0,0.3619568417580876,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Haiti,0.07743393891737256,0.0,0.0,0.0,0.0,0.001611644810592205,0.0,0.0,0.27098635233385304,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Honduras,0.08279065840291736,0.0,0.0,0.0,0.0,0.0008769943570424183,0.0,0.0,0.4328979979886838,0.0,-2.6,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
