country_a,country_b,probability,news_negativity,news_intensity,escalation_keywords,contiguity,distance_closeness,common_language,both_in_nato,mil_exp_mean,ucdp_recent_interstate,bias,w_news_negativity,w_news_intensity,w_escalation_keywords,w_contiguity,w_distance_closeness,w_common_language,w_both_in_nato,w_mil_exp_mean,w_ucdp_recent_interstate
Afghanistan,Guinea,0.10125394856967011,0.0,0.0,0.0,0.0,0.011359271457591072,0.0,0.0,0.47635407451035194,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Guinea-Bissau,0.09817695750950262,0.0,0.0,0.0,0.0,0.012246599161551528,0.0,0.0,0.3997864490888542,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Guyana,0.09649457311082998,0.0,0.0,0.0,0.0,0.0016203712327039089,0.0,0.0,0.3619568417580876,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Haiti,0.0929839023960278,0.0,0.0,0.0,0.0,0.001611644810592205,0.0,0.0,0.27098635233385304,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Honduras,0.09930055145898628,0.0,0.0,0.0,0.0,0.0008769943570424183,0.0,0.0,0.4328979979886838,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Hungary,0.10348171856891894,0.0,0.0,0.0,0.0,0.11260749527439143,0.0,0.0,0.4852328467203899,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Iceland,0.10087748440119805,0.0,0.0,0.0,0.0,0.035818974930429244,0.0,0.0,0.45627478835932733,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,India,0.11342927129447573,0.0,0.0,0.0,0.0,0.6053511960688962,0.0,0.0,0.4949963033688405,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Indonesia,0.0969612585341731,0.0,0.0,0.0,0.0,0.04976750589427322,0.0,0.0,0.3524278787332399,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,"Iran, Islamic Republic of",0.6044837629117003,0.6528571428571429,0.2668800416993028,0.3,1.0,0.4446743777758663,1.0,0.0,0.4725639231430976,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Iraq,0.1117892876037962,0.0,0.037633865758823735,0.0,0.0,0.31896417071921446,0.0,0.0,0.5021778558935048,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Ireland,0.0945487151097604,0.0,0.0,0.0,0.0,0.04769336448946323,0.0,0.0,0.2914290129631062,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
Afghanistan,Israel,0.12063287978982061,0.0,0.0,0.0,0.0,0.20197799967749022,0.0,0.0,0.8292307002550199,0.0,-2.4,2.0,1.0,1.0,0.9,0.2,-0.25,-2,0.45,1.1
